profile_id,rank,rating,steam_id,icon,name,clan,country,previous_rating,highest_rating,streak,lowest_streak,highest_streak,games,wins,losses,drops,last_match_time,Timestamp
3552644,44,2439,76561199096859133,,TimeToEnjoy,,CA,2432,2471,1,-5,20,422,290,132,0,1683387950,2023-05-06 21:32:17.258656
576919,45,2438,76561198082024695,,Babaorum,,FR,2422,2524,1,-9,15,3205,1836,1369,16,1683370281,2023-05-06 21:32:17.258656
728551,46,2433,76561198355342951,,RiskyDice,Biry,JP,2445,2445,-1,-7,12,837,514,323,9,1682689777,2023-05-06 21:32:17.258656
256338,47,2430,76561198007187809,,Running,,DE,2420,2560,1,-8,13,2999,1715,1284,20,1683154680,2023-05-06 21:32:17.258656
1407942,48,2430,76561198121306763,,3D!Dark,,RU,2415,2542,1,-11,9,3011,1548,1463,18,1683373364,2023-05-06 21:32:17.258656
419803,49,2426,76561198419918984,,saymyname,,VN,2441,2498,-2,-7,16,3205,2054,1151,66,1683197747,2023-05-06 21:32:17.258656
182749,50,2425,76561198131139989,,The_Dragonstar,,IN,2415,2502,3,-9,15,2307,1385,922,45,1683319725,2023-05-06 21:32:17.258656
265517,51,2421,76561198198305605,,mYi.Daniel,,US,2435,2653,-10,-11,10,2666,1381,1285,13,1683381693,2023-05-06 21:32:17.258656
2660491,52,2421,76561199054206296,,Thành Cổ Quảng Trị &lt;Hope&gt;,LuLe,VN,2409,2444,2,-10,12,2926,1476,1450,32,1683380988,2023-05-06 21:32:17.258656
5057225,53,2406,76561199141041360,,HR Whitecourt,NAPS,CL,2391,2441,1,-5,25,473,299,174,5,1683377769,2023-05-06 21:32:17.258656
230475,54,2406,76561198068729026,,El_Matador,,DE,2426,2445,-2,-11,12,6349,3254,3095,21,1683400623,2023-05-06 21:32:17.258656
3446882,55,2402,76561199091668803,,HOWL.Kozmonot,HymTr,TR,2382,2402,2,-10,18,1251,655,596,13,1683148444,2023-05-06 21:32:17.258656
3022245,56,2402,76561198026485316,,ARG_deaKer,CbaG,AR,2393,2402,6,-11,10,3535,1907,1628,27,1683174654,2023-05-06 21:32:17.258656
452924,57,2400,76561198033713695,,JackK,,PL,2410,2473,-2,-9,12,1494,844,650,32,1682972236,2023-05-06 21:32:17.258656
